"","FS_UNIT_NA","FS_UNIT_ID","PHYSIOGNOM","USGS_ANDER","USGS_AND_1","LOCAL_ANDE","SAF_COVER_","SRM_COVER_","NVCS_CLASS","NVCS_SUBCL","NVCS_FORMA","NVCS_DIVIS","NVCS_MACRO","NVCS_GROUP","NVCS_ALLIA","NVCS_ASSOC","CULTURAL_C","CULTURAL_S","CULTURAL_F","CULTURAL_1","CULTURAL_G","CULTURAL_2","CULTURAL_T","CULTURAL_3","NVCS_LEGAC","AGGREGATIO","REGIONAL_D","REG_DOMINA","TOTAL_VEGE","TREE_CFA_C","TREE_CFA_V","SHRUB_CFA_","SHRUB_CFA1","CONIFER_CF","HARDWOOD_C","HERBACEOUS","OS_TREE_DI","OS_TREE__1","OS_TREE__2","REGIONAL_1","HARDWOOD_1","TREE_CFA_1","OS_TREE__3","OS_TREE__4","OS_TREE__5","REGIONAL_2","HERBACEO_1","SHRUB_CF_1","LOCAL_CLAS","LOCAL_CL_1","LOCAL_CL_2","LOCAL_CL_3","LOCAL_CL_4","LOCAL_CL_5","LOCAL_OS_T","LOCAL_OS_1","LOCAL_OS_2","MAP_UPDATE","UPDATE_COM","SOURCE_DAT","SOURCE_D_1","SOURCE_D_2","REV_DATE","DATA_SOURC","ACCURACY","ECOREGION_","ECOREGION1","ECOREGIO_1","ECOREGIO_2","ECOREGIO_3","CALVEGZONE","TILE","COVERTYPE","R05_DATA_S","CAUSE_DATE","PROD","CANOPYSTRU","REFORESTAT","ORIGIN_YEA","CWHR_LIFEF","CWHR_TYPE","CWHR_SIZE","CWHR_DENSI","SOURCE_D_3","CON_CFA","HDW_CFA","SHB_CFA","TOTAL_TREE","OS_TREE__6","OS_TREE__7","SHAPE_Leng","SHAPE_Area","ORIG_FID","dnbr_0006_20070925","ndmi_2006","flow_accumulation"
"575",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","M","1997/08/28","15","35",NA,"55","25","15",0.0209485108676,4.09838518482e-06,"36699",0.277547008716143,0.378605744341792,40
"576",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,8,15,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","AIR16","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","P","2002/08/15","15","15",NA,"35","25","15",0.0339796995507,5.54270751171e-06,"36700",NA,NA,NA
"577",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,8,15,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","AIR16","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","P","2002/08/15","15","15",NA,"35","25","15",0.0339796995507,5.54270751171e-06,"36700",0.290606527165933,0.0566426140426576,66
"578",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,8,15,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","AIR16","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","P","2002/08/15","15","15",NA,"35","25","15",0.0339796995507,5.54270751171e-06,"36700",0.211407952583753,-0.0286877053573223,34458
"579",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,8,15,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","AIR16","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","P","2002/08/15","15","15",NA,"35","25","15",0.0339796995507,5.54270751171e-06,"36700",0.277680780738592,0.213922076062521,89
"580",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,8,15,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","AIR16","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","P","2002/08/15","15","15",NA,"35","25","15",0.0339796995507,5.54270751171e-06,"36700",0.15781990190347,0.424659465290622,2882
"581",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","15","07",0.00656073261018,1.01808237532e-06,"36777",0.238156132400036,0.414360949800025,48
"582",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","15","15",0.0151529517867,2.73710780774e-06,"36786",NA,NA,NA
"583",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","15","15",0.0151529517867,2.73710780774e-06,"36786",0.267901194095612,0.419465942316105,21537
"584",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","55",NA,"75","15","15",0.00645404106814,7.19660809433e-07,"36787",0.286791198783451,0.416795920025693,7673
"585",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15",0.00913399497148,1.29609498571e-06,"36788",0.21447217464447,0.397223227641174,817
"586",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15",0.00913399497148,1.29609498571e-06,"36788",0.234819240868092,0.343180657300341,2787
"587",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1993,5,29,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","1993/05/29","15","45",NA,"65","15","15",0.00338822894357,4.70597259872e-07,"36789",0.0500564972559611,0.394732338633599,3681
"588",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2002,6,15,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2002/06/15","15","45",NA,"65","15","15",0.0073529864285,1.19971199866e-06,"36790",0.169607139059475,0.480581824158757,12792
"589",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","55",NA,"75","15","15",0.013674182386,4.09703531126e-06,"36792",NA,NA,NA
"590",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"40",NA,NA,"15",0,NA,"QA","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_CON","SMC","4","M","1997/08/28","35","15",NA,"55","15","07",0.00559779785602,7.64577939091e-07,"36795",0.167533168196678,0.462714734511385,26
"591",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"40",NA,NA,"15",0,NA,"QC","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_CON","SMC","4","M","2010/07/01","35","15",NA,"55","15","07",0.00624765905609,1.11858984495e-06,"36838",0.204382022221883,0.451616410271842,40
"592",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"07",0,NA,"QA","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","3","P","2010/07/01","15","15",NA,"35","07","07",0.0133145558049,2.06840889142e-06,"36862",0.607275644486601,0.309766949821973,8685
"593",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"07",0,NA,"QA","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1993,5,29,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","3","M","1993/05/29","25","25",NA,"55","07","07",0.0121865931717,3.27934871032e-06,"36863",0.134164872138124,0.442451331768162,241
"594",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"07",0,NA,"QA","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1993,5,29,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","3","P","1993/05/29","15","15",NA,"35","07","07",0.00492877216255,9.24323975491e-07,"36864",0.653661549091339,0.40638487223076,174
"595",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"40",0,NA,0,"20",NA,NA,"07",0,NA,"QA","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","3","M","1997/08/28","15","25",NA,"45","07","07",0.0103935602765,1.17679509736e-06,"36865",0.659652822292768,0.219237178153552,164131
"596",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"40",NA,NA,"15",0,NA,"QC","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_CON","SMC","4","D","2010/07/01","35","25",NA,"65","15","07",0.0109676898275,1.34968455904e-06,"36913",0.291829345481736,0.455828060212902,80
"597",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","2010/07/01","15","45",NA,"65","15","15",0.00531510148248,4.84529064219e-07,"36921",0.478834867477417,0.12401527489117,132546
"598",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","1997/08/28","15","45",NA,"65","15","15",0.0357556904083,6.94189976577e-06,"36922",0.113992871840795,0.451142855480089,1203
"599",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","1997/08/28","15","45",NA,"65","15","15",0.0357556904083,6.94189976577e-06,"36922",0.19909984157199,0.45422349942286,1508
"600",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","1997/08/28","15","45",NA,"65","15","15",0.0357556904083,6.94189976577e-06,"36922",0.1303780298484,0.412520815506949,20
"601",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","1997/08/28","15","45",NA,"65","15","15",0.0357556904083,6.94189976577e-06,"36922",0.117741369538837,0.392537780213572,21220
"602",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","D","1997/08/28","25","55",NA,"85","15","15",0.0209234357006,4.54971313784e-06,"36923",0.118839528215559,0.475035556122527,9047
"603",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QA","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","D","1997/08/28","25","55",NA,"85","15","15",0.0209234357006,4.54971313784e-06,"36923",0.127860065017428,0.457316870043082,1502
"604",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP",NA,"P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0544868235621,9.61957184197e-06,"36938",0.249178692698479,0.336651081919789,NA
"605",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP",NA,"P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","55",NA,"75","25","15",0.0551927805622,9.28778905515e-06,"36939",0.0866271745074879,0.373154515646073,173
"606",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.200553951724883,0.451213590409039,28443
"607",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.627468593915304,0.41316152785798,24215
"608",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.180724969197964,0.421314338854798,9509
"609",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.414248701930046,0.361364470423191,795
"610",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.376227910027784,0.405333267436835,4270
"611",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.174141887575388,0.264630609957853,13213
"612",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.37234078347683,0.296009079334671,5141
"613",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","45",NA,"65","25","15",0.0721750592312,1.36013347243e-05,"36941",0.305852454155684,0.490877368470619,13871
"614",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/07/01","15","55",NA,"75","25","15",0.00566596197342,5.26639905793e-07,"36942",0.0677069306373596,0.195721061475368,6618
"615",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F018","D007","M009","G198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","PC",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QA","40","40","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,1997,8,28,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","2007/09/02","P",NA,NA,0,"WHR_HDW","COW","4","D","1997/08/28","15","45",NA,"65","25","07",0.0299620140328,6.87681286988e-06,"37065",0.133727212746938,0.382133343737821,3095
